map_id,anchor_id,bbox,network_type,status,attempts,last_error,last_attempt_at,raw_graphml_path,raw_geojson_path,cache_hit,notes
OSM_lapland_rural_sparse_offset_s_2500m_500m_1313,lapland_rural_sparse,"{""center_lat"": 66.495508, ""center_lon"": 25.73, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:12:11.406521+00:00,,,false,UNKNOWN
OSM_lapland_rural_sparse_offset_s_2500m_500m_1444,lapland_rural_sparse,"{""center_lat"": 66.495508, ""center_lon"": 25.73, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:22:01.691169+00:00,,,false,UNKNOWN
OSM_lapland_rural_sparse_offset_s_2500m_500m_1549,lapland_rural_sparse,"{""center_lat"": 66.495508, ""center_lon"": 25.73, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:31:45.765779+00:00,,,false,UNKNOWN
OSM_lapland_rural_sparse_offset_s_2500m_500m_1698,lapland_rural_sparse,"{""center_lat"": 66.495508, ""center_lon"": 25.73, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:41:35.081807+00:00,,,false,UNKNOWN
OSM_lapland_rural_sparse_offset_s_2500m_500m_1806,lapland_rural_sparse,"{""center_lat"": 66.495508, ""center_lon"": 25.73, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:51:20.681996+00:00,,,false,UNKNOWN
OSM_lapland_rural_sparse_offset_s_2500m_500m_1918,lapland_rural_sparse,"{""center_lat"": 66.495508, ""center_lon"": 25.73, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:01:10.256648+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_0071,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-16T19:31:21.568435+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0071.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0179,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,0,"osm_download: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",,batch_0200/raw_osm/OSM_london_industrial_corridor_offset_w_2500m_1000m_0179.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0294,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:52:19.088490+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0294.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0409,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:07:37.536269+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0409.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0515,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:23:24.933684+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0515.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0644,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:36:57.045551+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0644.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0758,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:49:37.506118+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0758.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0882,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:51:22.354640+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0882.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_0993,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:05:07.118695+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_0993.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_1107,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:19:33.652334+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1000m_1107.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1000m_1243,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:04:56.756901+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_1354,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:14:46.392520+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_1474,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:24:36.212243+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_1584,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:34:25.873003+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_1730,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:44:10.234104+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_1840,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:54:00.797929+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1000m_1947,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.029435, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:03:44.972579+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_0095,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:26:02.499570+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0095.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0206,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:40:06.393908+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0206.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0318,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:56:13.343926+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0318.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0435,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:12:08.480433+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0435.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0556,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:26:26.458600+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0556.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0673,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:39:40.558475+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0673.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0784,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:52:21.736450+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0784.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_0905,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:55:45.059522+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_0905.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_1023,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:08:38.406691+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_1023.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_1144,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:22:29.328574+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_1500m_1144.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_1500m_1269,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:07:26.784164+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_1390,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:17:16.485089+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_1501,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:27:01.000114+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_1628,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:36:50.520400+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_1762,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:46:40.331276+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_1867,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:56:25.444112+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_1500m_1979,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.036653, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:06:15.065832+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_200m_0012,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-16T19:16:09.223784+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0012.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0122,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:30:25.004690+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0122.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0235,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,0,"osm_download: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",,batch_0400/raw_osm/OSM_london_industrial_corridor_offset_w_2500m_200m_0235.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0341,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:59:14.492102+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0341.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0467,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:15:31.173395+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0467.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0585,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:29:41.760879+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0585.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0704,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:43:05.025079+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0704.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0818,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:31:49.146162+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0818.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_0933,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:58:39.374730+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_0933.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_1057,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:13:08.686355+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_1057.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_1176,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:25:58.292534+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_200m_1176.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_200m_1294,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:09:56.898763+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_200m_1415,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:19:41.590726+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_200m_1529,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:29:31.098558+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_200m_1673,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:39:14.984128+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_200m_1788,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:49:06.118242+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_200m_1894,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.017887, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:58:55.540671+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_500m_0039,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-16T19:20:20.402189+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0039.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0149,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:36:59.094737+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0149.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0266,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:46:07.200087+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0266.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0365,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:04:18.221557+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0365.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0493,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:19:45.786173+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0493.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0613,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:32:42.873923+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0613.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0728,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:45:31.866588+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0728.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0853,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:34:49.600018+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0853.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_0962,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:02:07.546907+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_0962.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_1080,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:16:04.389777+00:00,osm_cache/OSM_london_industrial_corridor_offset_w_2500m_500m_1080.graphml,,true,cache_hit
OSM_london_industrial_corridor_offset_w_2500m_500m_1212,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:02:26.580250+00:00,,,false,UNKNOWN
OSM_london_industrial_corridor_offset_w_2500m_500m_1315,london_industrial_corridor,"{""center_lat"": 51.515, ""center_lon"": -0.022218, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:12:21.413098+00:00,,,false,UNKNOWN
