map_id,batch_target,source_type,anchor_id,anchor_label,archetype,generator_type,wkt_dir,roads_wkt,preview_png,metadata_json,world_size_x,world_size_y,crs,network_type,bbox_or_params,seed,generation_status,generation_notes
OSM_kallio_community_offset_n_5000m_1500m_0170,200,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0200/wkt/map_0170,batch_0200/wkt/map_0170/roads.wkt,previews/OSM_kallio_community_offset_n_5000m_1500m_0170.png,batch_0200/wkt/map_0170/metadata.json,5162,5183,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",2405674994,OK,
OSM_kallio_community_offset_n_5000m_1500m_0753,800,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0800/wkt/map_0753,batch_0800/wkt/map_0753/roads.wkt,previews/OSM_kallio_community_offset_n_5000m_1500m_0753.png,batch_0800/wkt/map_0753/metadata.json,5162,5183,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",4276889030,OK,
OSM_kallio_community_offset_n_5000m_1500m_1350,1600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1600/wkt/map_1350,,,batch_1600/wkt/map_1350/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",46919764,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_5000m_1500m_1943,2000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_2000/wkt/map_1943,,,batch_2000/wkt/map_1943/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",427289925,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_5000m_200m_0034,100,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0100/wkt/map_0034,batch_0100/wkt/map_0034/roads.wkt,previews/OSM_kallio_community_offset_n_5000m_200m_0034.png,batch_0100/wkt/map_0034/metadata.json,5121,5225,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",1015113443,OK,
OSM_kallio_community_offset_n_5000m_200m_0610,800,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0800/wkt/map_0610,batch_0800/wkt/map_0610/roads.wkt,previews/OSM_kallio_community_offset_n_5000m_200m_0610.png,batch_0800/wkt/map_0610/metadata.json,5121,5225,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",1781718791,OK,
OSM_kallio_community_offset_n_5000m_200m_1203,1600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1600/wkt/map_1203,,,batch_1600/wkt/map_1203/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",3234033390,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_5000m_200m_1803,2000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_2000/wkt/map_1803,,,batch_2000/wkt/map_1803/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",1397263804,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_5000m_500m_0462,600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0600/wkt/map_0462,batch_0600/wkt/map_0462/roads.wkt,previews/OSM_kallio_community_offset_n_5000m_500m_0462.png,batch_0600/wkt/map_0462/metadata.json,5094,5173,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":60.188492,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",396309370,OK,
OSM_kallio_community_offset_n_5000m_500m_1048,1200,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1200/wkt/map_1048,batch_1200/wkt/map_1048/roads.wkt,previews/OSM_kallio_community_offset_n_5000m_500m_1048.png,batch_1200/wkt/map_1048/metadata.json,5094,5173,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":60.188492,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",107012644,OK,
OSM_kallio_community_offset_n_5000m_500m_1668,2000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_2000/wkt/map_1668,,,batch_2000/wkt/map_1668/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":60.188492,""center_lon"":24.9475,""height_m"":5000,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":5000,""window_size_m"":5000.0}",125116980,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_500m_1000m_0091,100,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0100/wkt/map_0091,batch_0100/wkt/map_0091/roads.wkt,previews/OSM_kallio_community_offset_n_500m_1000m_0091.png,batch_0100/wkt/map_0091/metadata.json,554,560,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.192983,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",3530618355,OK,
OSM_kallio_community_offset_n_500m_1000m_0669,800,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0800/wkt/map_0669,batch_0800/wkt/map_0669/roads.wkt,previews/OSM_kallio_community_offset_n_500m_1000m_0669.png,batch_0800/wkt/map_0669/metadata.json,554,560,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.192983,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2211854204,OK,
OSM_kallio_community_offset_n_500m_1000m_1265,1600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1600/wkt/map_1265,,,batch_1600/wkt/map_1265/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.192983,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",947312816,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_500m_1000m_1862,2000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_2000/wkt/map_1862,,,batch_2000/wkt/map_1862/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.192983,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2428215006,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_500m_1500m_0512,600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0600/wkt/map_0512,batch_0600/wkt/map_0512/roads.wkt,previews/OSM_kallio_community_offset_n_500m_1500m_0512.png,batch_0600/wkt/map_0512/metadata.json,546,559,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1446624112,OK,
OSM_kallio_community_offset_n_500m_1500m_1101,1200,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1200/wkt/map_1101,batch_1200/wkt/map_1101/roads.wkt,previews/OSM_kallio_community_offset_n_500m_1500m_1101.png,batch_1200/wkt/map_1101/metadata.json,546,559,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",3455290719,OK,
OSM_kallio_community_offset_n_500m_1500m_1723,2000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_2000/wkt/map_1723,,,batch_2000/wkt/map_1723/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":60.197475,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1000235508,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_500m_200m_0361,400,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0400/wkt/map_0361,batch_0400/wkt/map_0361/roads.wkt,previews/OSM_kallio_community_offset_n_500m_200m_0361.png,batch_0400/wkt/map_0361/metadata.json,554,557,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2113675309,OK,
OSM_kallio_community_offset_n_500m_200m_0957,1000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1000/wkt/map_0957,batch_1000/wkt/map_0957/roads.wkt,previews/OSM_kallio_community_offset_n_500m_200m_0957.png,batch_1000/wkt/map_0957/metadata.json,554,557,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",3810855052,OK,
OSM_kallio_community_offset_n_500m_200m_1547,1600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1600/wkt/map_1547,,,batch_1600/wkt/map_1547/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":60.185797,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",414618850,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kallio_community_offset_n_500m_500m_0230,400,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_0400/wkt/map_0230,batch_0400/wkt/map_0230/roads.wkt,previews/OSM_kallio_community_offset_n_500m_500m_0230.png,batch_0400/wkt/map_0230/metadata.json,554,561,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":60.188492,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",233648509,OK,
OSM_kallio_community_offset_n_500m_500m_0811,1000,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1000/wkt/map_0811,batch_1000/wkt/map_0811/roads.wkt,previews/OSM_kallio_community_offset_n_500m_500m_0811.png,batch_1000/wkt/map_0811/metadata.json,554,561,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":60.188492,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2676700510,OK,
OSM_kallio_community_offset_n_500m_500m_1407,1600,osm,kallio_community,Kallio Community Compact,compact_residential,,batch_1600/wkt/map_1407,,,batch_1600/wkt/map_1407/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":60.188492,""center_lon"":24.9475,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2619004082,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_kumpula_campus_offset_e_1000m_1000m_0067,100,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0100/wkt/map_0067,batch_0100/wkt/map_0067/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0067.png,batch_0100/wkt/map_0067/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",2861542399,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0171,200,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0200/wkt/map_0171,batch_0200/wkt/map_0171/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0171.png,batch_0200/wkt/map_0171/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1720188236,SKIPPED_EXISTING_OK,existing roads.wkt+metadata
OSM_kumpula_campus_offset_e_1000m_1000m_0290,400,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0400/wkt/map_0290,batch_0400/wkt/map_0290/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0290.png,batch_0400/wkt/map_0290/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",2839302237,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0399,400,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0400/wkt/map_0399,batch_0400/wkt/map_0399/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0399.png,batch_0400/wkt/map_0399/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",4185165110,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0513,600,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0600/wkt/map_0513,batch_0600/wkt/map_0513/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0513.png,batch_0600/wkt/map_0513/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",329709316,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0639,800,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0800/wkt/map_0639,batch_0800/wkt/map_0639/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0639.png,batch_0800/wkt/map_0639/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",2018819669,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0755,800,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_0800/wkt/map_0755,batch_0800/wkt/map_0755/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0755.png,batch_0800/wkt/map_0755/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",4075346374,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0880,1000,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_1000/wkt/map_0880,batch_1000/wkt/map_0880/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0880.png,batch_1000/wkt/map_0880/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",2911605264,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_0990,1000,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_1000/wkt/map_0990,batch_1000/wkt/map_0990/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_0990.png,batch_1000/wkt/map_0990/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",529788587,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_1103,1200,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_1200/wkt/map_1103,batch_1200/wkt/map_1103/roads.wkt,previews/OSM_kumpula_campus_offset_e_1000m_1000m_1103.png,batch_1200/wkt/map_1103/metadata.json,398,1039,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1020027715,OK,
OSM_kumpula_campus_offset_e_1000m_1000m_1241,1600,osm,kumpula_campus,Kumpula Campus,campus_compact,,batch_1600/wkt/map_1241,,,batch_1600/wkt/map_1241/metadata.json,0,0,EPSG:3067,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":60.207,""center_lon"":24.986079,""height_m"":1000,""osm_network_type"":""all"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",2471574935,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
