scenario,family,scenario_base,tp,settings_path,scenario_end_time,world_x,world_y,map_file,map_dataset,router,simulate_connections,wkt_paths,nrof_host_groups,movement_models,n_hosts,hosts_per_group,speed,wait_time,buffer_size,msg_ttl,transmit_range,transmit_speed,route_files,active_times,wdm_params,events_nrof,events_summary
D9_Critical_1minTTL__TP02_LowLoad,05_disaster,D9_Critical_1minTTL,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP02_LowLoad.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,21600,,,,,,1,"E1:hosts=0, 44|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP03_ManySmall,05_disaster,D9_Critical_1minTTL,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP03_ManySmall.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,1,"E1:hosts=0, 44|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP04_FewLarge,05_disaster,D9_Critical_1minTTL,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP04_FewLarge.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,14400,,,,,,1,"E1:hosts=0, 44|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
D9_Critical_1minTTL__TP05_CriticalTTL,05_disaster,D9_Critical_1minTTL,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP05_CriticalTTL.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,5,,,,,,1,"E1:hosts=0, 44|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP06_OneToMany,05_disaster,D9_Critical_1minTTL,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP06_OneToMany.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 44|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP07_BurstWindow,05_disaster,D9_Critical_1minTTL,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP07_BurstWindow.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,1,"E1:hosts=0, 44|interval=5, 15|size=50k, 150k|time=8640, 12096|class=MessageEventGenerator"
D9_Critical_1minTTL__TP08_HubTarget,05_disaster,D9_Critical_1minTTL,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP08_HubTarget.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,1,"E1:hosts=5, 44|tohosts=0, 5|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP09_Bimodal,05_disaster,D9_Critical_1minTTL,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP09_Bimodal.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,2,"E1:hosts=0, 44|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 44|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
D9_Critical_1minTTL__TP10_Storm,05_disaster,D9_Critical_1minTTL,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP10_Storm.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,60,,,,,,1,"E1:hosts=0, 44|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP11_ManyToOne,05_disaster,D9_Critical_1minTTL,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP11_ManyToOne.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,1,"E1:hosts=1, 44|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
D9_Critical_1minTTL__TP12_GroupToGroup,05_disaster,D9_Critical_1minTTL,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP12_GroupToGroup.settings,43200,1711,1874,data/HelsinkiDisrupted/roads.wkt,,EpidemicRouter,true,data/HelsinkiDisrupted/roads.wkt,1,G1:ShortestPathMapBasedMovement,44,44,"0.2, 1.2","90, 400",70M,7200,,,,,,1,"E1:hosts=0, 22|tohosts=22, 44|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP01_Baseline,06_social,S1_StrongCommunities_LimitedMixing,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP01_Baseline.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP02_LowLoad,06_social,S1_StrongCommunities_LimitedMixing,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP02_LowLoad.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,21600,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP03_ManySmall,06_social,S1_StrongCommunities_LimitedMixing,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP03_ManySmall.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP04_FewLarge,06_social,S1_StrongCommunities_LimitedMixing,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP04_FewLarge.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,14400,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP05_CriticalTTL,06_social,S1_StrongCommunities_LimitedMixing,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP05_CriticalTTL.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,5,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP06_OneToMany,06_social,S1_StrongCommunities_LimitedMixing,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP06_OneToMany.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 1|tohosts=1, 110|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP07_BurstWindow,06_social,S1_StrongCommunities_LimitedMixing,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP07_BurstWindow.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=5, 15|size=50k, 150k|time=8640, 12096|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP08_HubTarget,06_social,S1_StrongCommunities_LimitedMixing,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP08_HubTarget.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=10, 110|tohosts=0, 10|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP09_Bimodal,06_social,S1_StrongCommunities_LimitedMixing,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP09_Bimodal.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,2,"E1:hosts=0, 110|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 110|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP10_Storm,06_social,S1_StrongCommunities_LimitedMixing,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP10_Storm.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,60,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 110|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP11_ManyToOne,06_social,S1_StrongCommunities_LimitedMixing,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP11_ManyToOne.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=1, 110|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
S1_StrongCommunities_LimitedMixing__TP12_GroupToGroup,06_social,S1_StrongCommunities_LimitedMixing,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S1_StrongCommunities_LimitedMixing__TP12_GroupToGroup.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/S1_bridge_route.wkt;data/KallioCommunityCompact/S1_community_1.wkt;data/KallioCommunityCompact/S1_community_2.wkt;data/KallioCommunityCompact/S1_community_3.wkt;data/KallioCommunityCompact/S1_community_4.wkt;data/KallioCommunityCompact/roads.wkt,5,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,"28,26,24,26,6","0.5, 1.1|1.0, 1.8","60, 240|20, 90",50M,7200,,,data/KallioCommunityCompact/S1_community_1.wkt|data/KallioCommunityCompact/S1_community_2.wkt|data/KallioCommunityCompact/S1_community_3.wkt|data/KallioCommunityCompact/S1_community_4.wkt|data/KallioCommunityCompact/S1_bridge_route.wkt,,,1,"E1:hosts=0, 28|tohosts=28, 54|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP01_Baseline,06_social,S2_WeakCommunities_HighMixing,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP01_Baseline.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,7200,,,,,,1,"E1:hosts=0, 80|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP02_LowLoad,06_social,S2_WeakCommunities_HighMixing,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP02_LowLoad.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,21600,,,,,,1,"E1:hosts=0, 80|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP03_ManySmall,06_social,S2_WeakCommunities_HighMixing,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP03_ManySmall.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,7200,,,,,,1,"E1:hosts=0, 80|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP04_FewLarge,06_social,S2_WeakCommunities_HighMixing,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP04_FewLarge.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,14400,,,,,,1,"E1:hosts=0, 80|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP05_CriticalTTL,06_social,S2_WeakCommunities_HighMixing,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP05_CriticalTTL.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,5,,,,,,1,"E1:hosts=0, 80|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP06_OneToMany,06_social,S2_WeakCommunities_HighMixing,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP06_OneToMany.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 80|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP07_BurstWindow,06_social,S2_WeakCommunities_HighMixing,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP07_BurstWindow.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,7200,,,,,,1,"E1:hosts=0, 80|interval=5, 15|size=50k, 150k|time=8640, 12096|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP08_HubTarget,06_social,S2_WeakCommunities_HighMixing,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP08_HubTarget.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,7200,,,,,,1,"E1:hosts=10, 80|tohosts=0, 10|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
S2_WeakCommunities_HighMixing__TP09_Bimodal,06_social,S2_WeakCommunities_HighMixing,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP09_Bimodal.settings,43200,1124,1149,data/KallioCommunityCompact/roads.wkt,,EpidemicRouter,true,data/KallioCommunityCompact/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.9, 1.9","40, 180",25M,7200,,,,,,2,"E1:hosts=0, 80|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 80|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
