scenario_name,scenario_base,traffic_profile_id,sim_end_time_s,traffic_gen_start_s,traffic_gen_end_s,traffic_gen_fraction,traffic_gen_note,Group.msgTtl_minutes,msg_ttl_seconds,Report.warmup_s
T8_BurstTraffic_TimeWindows__TP09_Bimodal,T8_BurstTraffic_TimeWindows,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T8_BurstTraffic_TimeWindows__TP10_Storm,T8_BurstTraffic_TimeWindows,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T8_BurstTraffic_TimeWindows__TP11_ManyToOne,T8_BurstTraffic_TimeWindows,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T8_BurstTraffic_TimeWindows__TP12_GroupToGroup,T8_BurstTraffic_TimeWindows,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP01_Baseline,T9_BufferStress_SmallBufferHighTraffic,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP02_LowLoad,T9_BufferStress_SmallBufferHighTraffic,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T9_BufferStress_SmallBufferHighTraffic__TP03_ManySmall,T9_BufferStress_SmallBufferHighTraffic,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP04_FewLarge,T9_BufferStress_SmallBufferHighTraffic,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T9_BufferStress_SmallBufferHighTraffic__TP05_CriticalTTL,T9_BufferStress_SmallBufferHighTraffic,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T9_BufferStress_SmallBufferHighTraffic__TP06_OneToMany,T9_BufferStress_SmallBufferHighTraffic,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP07_BurstWindow,T9_BufferStress_SmallBufferHighTraffic,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP08_HubTarget,T9_BufferStress_SmallBufferHighTraffic,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP09_Bimodal,T9_BufferStress_SmallBufferHighTraffic,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP10_Storm,T9_BufferStress_SmallBufferHighTraffic,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T9_BufferStress_SmallBufferHighTraffic__TP11_ManyToOne,T9_BufferStress_SmallBufferHighTraffic,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T9_BufferStress_SmallBufferHighTraffic__TP12_GroupToGroup,T9_BufferStress_SmallBufferHighTraffic,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
