scenario,family,scenario_base,tp,map_dataset,movement_models,n_hosts,delivery_ratio,overhead_ratio,drop_ratio,total_encounters,coverage_world_ratio,coverage_accessible_ratio,delivery_std_by_base,problem_flags,priority,recommended_action_hint
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,05_disaster,D7_HighLoad_TrafficStorm,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.1242,59.7,8.198757763975156,6397.0,0.44920000000000004,,0.2832402112566775,,,keep
D7_HighLoad_TrafficStorm__TP06_OneToMany,05_disaster,D7_HighLoad_TrafficStorm,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.9323,256.0462,177.48,6471.0,0.45520000000000005,,0.2832402112566775,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D7_HighLoad_TrafficStorm__TP07_BurstWindow,05_disaster,D7_HighLoad_TrafficStorm,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,1.0,68.0,0.0,6367.0,0.45039999999999997,,0.2832402112566775,SATURATED_DELIVERY,P2,keep
D7_HighLoad_TrafficStorm__TP08_HubTarget,05_disaster,D7_HighLoad_TrafficStorm,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.6585,1533.3411,977.233846153846,6471.0,0.45520000000000005,,0.2832402112566775,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D7_HighLoad_TrafficStorm__TP09_Bimodal,05_disaster,D7_HighLoad_TrafficStorm,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.776,1091.5302,798.8541666666666,6480.0,0.44799999999999995,,0.2832402112566775,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D7_HighLoad_TrafficStorm__TP10_Storm,05_disaster,D7_HighLoad_TrafficStorm,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.447,355.6478,158.03158406219632,6441.0,0.4496,,0.2832402112566775,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D7_HighLoad_TrafficStorm__TP11_ManyToOne,05_disaster,D7_HighLoad_TrafficStorm,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.9231,251.46,171.52923076923076,6471.0,0.45520000000000005,,0.2832402112566775,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,05_disaster,D7_HighLoad_TrafficStorm,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.956,69.5724,1.4968553459119496,6354.0,0.4524,,0.2832402112566775,SATURATED_DELIVERY,P2,keep
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP01,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.4918,77.749,0.0,24370.0,0.0344,,0.1535140352383179,MAP_UNDERUSED,P1,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP02,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.4688,81.2889,0.0,24349.0,0.0352,,0.1535140352383179,MAP_UNDERUSED,P1,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP03,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.4716,80.8643,0.0,24544.0,0.0344,,0.1535140352383179,MAP_UNDERUSED,P1,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP04,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.3911,3814.2571,1475.6424581005588,24414.0,0.0348,,0.1535140352383179,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP05,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.1831,65.8764,13.02880658436214,24370.0,0.0344,,0.1535140352383179,MAP_UNDERUSED,P1,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP06,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.5082,335.1217,134.58247422680412,24538.0,0.0344,,0.1535140352383179,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP07,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.489,78.7528,0.0,24427.0,0.0344,,0.1535140352383179,MAP_UNDERUSED,P1,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP08,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.4464,411.5312,147.119587628866,24538.0,0.0344,,0.1535140352383179,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP09,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.4021,3102.2521,1230.2371134020618,24307.0,0.0352,,0.1535140352383179,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP10_Storm,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP10,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.4238,624.6123,263.6577835554112,24501.0,0.0344,,0.1535140352383179,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP11,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.5072,75.3272,0.0,24538.0,0.0344,,0.1535140352383179,MAP_UNDERUSED,P1,change_map_or_worldSize
D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,05_disaster,D8_InfrastructureReturns_BackboneLinks,TP12,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement,80,0.0,,0.0,24366.0,0.034,,0.1535140352383179,STRUCTURAL_PARTITION_VALID|MAP_UNDERUSED,P1,keep_diagnostic
D9_Critical_1minTTL__TP01_Baseline,05_disaster,D9_Critical_1minTTL,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.9281,42.0199,0.0,1870.0,0.4508,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP02_LowLoad,05_disaster,D9_Critical_1minTTL,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.9474,41.8111,0.0,1870.0,0.4508,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP03_ManySmall,05_disaster,D9_Critical_1minTTL,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.9302,41.9172,0.0,1870.0,0.4508,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP04_FewLarge,05_disaster,D9_Critical_1minTTL,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.5889,553.0755,312.4166666666667,1870.0,0.4508,,0.28099330144070245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D9_Critical_1minTTL__TP05_CriticalTTL,05_disaster,D9_Critical_1minTTL,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.0267,26.1538,1.6899383983572895,1870.0,0.4508,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP06_OneToMany,05_disaster,D9_Critical_1minTTL,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.9443,41.8777,0.0,1870.0,0.4508,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP07_BurstWindow,05_disaster,D9_Critical_1minTTL,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,1.0,42.0,0.0,1794.0,0.4592,,0.28099330144070245,SATURATED_DELIVERY,P2,keep
D9_Critical_1minTTL__TP08_HubTarget,05_disaster,D9_Critical_1minTTL,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.8216,221.5257,152.32268041237114,1870.0,0.4508,,0.28099330144070245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D9_Critical_1minTTL__TP09_Bimodal,05_disaster,D9_Critical_1minTTL,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.7005,443.2604,292.5283993115318,1870.0,0.4508,,0.28099330144070245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D9_Critical_1minTTL__TP10_Storm,05_disaster,D9_Critical_1minTTL,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.5276,43.8694,23.412260784949723,1772.0,0.43799999999999994,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP11_ManyToOne,05_disaster,D9_Critical_1minTTL,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.9247,42.0725,0.0,1870.0,0.4508,,0.28099330144070245,,,keep
D9_Critical_1minTTL__TP12_GroupToGroup,05_disaster,D9_Critical_1minTTL,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,44,0.9366,41.5852,0.0,1894.0,0.4432,,0.28099330144070245,,,keep
S1_StrongCommunities_LimitedMixing__TP01_Baseline,06_social,S1_StrongCommunities_LimitedMixing,TP01,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.6253,105.5961,0.0,27909.0,0.20440000000000003,,0.21263958552756196,EXTREME_OVERHEAD|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP02_LowLoad,06_social,S1_StrongCommunities_LimitedMixing,TP02,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.5258,117.6078,0.0,27610.0,0.2048,,0.21263958552756196,EXTREME_OVERHEAD|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP03_ManySmall,06_social,S1_StrongCommunities_LimitedMixing,TP03,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.6247,107.2475,0.0,28004.0,0.2048,,0.21263958552756196,EXTREME_OVERHEAD|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP04_FewLarge,06_social,S1_StrongCommunities_LimitedMixing,TP04,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.3278,18360.8814,5994.411111111112,27508.0,0.2048,,0.21263958552756196,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP05_CriticalTTL,06_social,S1_StrongCommunities_LimitedMixing,TP05,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.0998,104.4286,11.370672097759677,27909.0,0.20440000000000003,,0.21263958552756196,EXTREME_OVERHEAD|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP06_OneToMany,06_social,S1_StrongCommunities_LimitedMixing,TP06,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.7124,467.0188,256.67835051546393,27737.0,0.2052,,0.21263958552756196,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP07_BurstWindow,06_social,S1_StrongCommunities_LimitedMixing,TP07,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.6485,105.2983,0.0,28414.0,0.2052,,0.21263958552756196,EXTREME_OVERHEAD|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP08_HubTarget,06_social,S1_StrongCommunities_LimitedMixing,TP08,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.599,2542.6954,1474.8484536082474,27737.0,0.2052,,0.21263958552756196,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP09_Bimodal,06_social,S1_StrongCommunities_LimitedMixing,TP09,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.4881,6373.4634,3073.2312925170068,28018.0,0.2052,,0.21263958552756196,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP10_Storm,06_social,S1_StrongCommunities_LimitedMixing,TP10,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.5253,503.9966,263.50955620343376,28098.0,0.2048,,0.21263958552756196,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP11_ManyToOne,06_social,S1_StrongCommunities_LimitedMixing,TP11,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.7021,92.6476,0.0,27737.0,0.2052,,0.21263958552756196,MAP_UNDERUSED,P1,change_map_or_worldSize
S1_StrongCommunities_LimitedMixing__TP12_GroupToGroup,06_social,S1_StrongCommunities_LimitedMixing,TP12,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement,110,0.9652,81.6864,0.0,27562.0,0.2048,,0.21263958552756196,SATURATED_DELIVERY|MAP_UNDERUSED,P1,change_map_or_worldSize
S2_WeakCommunities_HighMixing__TP01_Baseline,06_social,S2_WeakCommunities_HighMixing,TP01,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.856,1392.7909,1151.9567901234568,13234.0,0.61,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP02_LowLoad,06_social,S2_WeakCommunities_HighMixing,TP02,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.9688,78.4409,0.0,13034.0,0.6112,,0.2702374556279022,SATURATED_DELIVERY,P2,keep
S2_WeakCommunities_HighMixing__TP03_ManySmall,06_social,S2_WeakCommunities_HighMixing,TP03,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.9814,77.8959,0.0,13155.0,0.6052000000000001,,0.2702374556279022,SATURATED_DELIVERY,P2,keep
S2_WeakCommunities_HighMixing__TP04_FewLarge,06_social,S2_WeakCommunities_HighMixing,TP04,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.4916,1349.8068,655.68156424581,13028.0,0.6088,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP05_CriticalTTL,06_social,S2_WeakCommunities_HighMixing,TP05,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.0453,87.4545,4.9526748971193415,13234.0,0.61,,0.2702374556279022,,,keep
S2_WeakCommunities_HighMixing__TP06_OneToMany,06_social,S2_WeakCommunities_HighMixing,TP06,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.9196,778.5034,680.3773195876289,12980.0,0.6103999999999999,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP07_BurstWindow,06_social,S2_WeakCommunities_HighMixing,TP07,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.978,2509.0393,2399.8543956043954,12913.0,0.6064,,0.2702374556279022,SATURATED_DELIVERY|EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP08_HubTarget,06_social,S2_WeakCommunities_HighMixing,TP08,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.7031,1236.9194,850.4969072164948,12980.0,0.6103999999999999,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP09_Bimodal,06_social,S2_WeakCommunities_HighMixing,TP09,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.6357,1199.0486,745.0721649484536,13234.0,0.61,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP10_Storm,06_social,S2_WeakCommunities_HighMixing,TP10,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.6238,136.9458,85.45352616184596,13056.0,0.6096,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP11_ManyToOne,06_social,S2_WeakCommunities_HighMixing,TP11,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.832,813.3717,641.4865979381443,12980.0,0.6103999999999999,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,06_social,S2_WeakCommunities_HighMixing,TP12,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,80,0.8487,1413.6434,1160.8486707566462,13134.0,0.614,,0.2702374556279022,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP01_Baseline,06_social,S3_PeriodicMeetings_RegularRhythm,TP01,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.9076,207.0602,149.1386554621849,2816.0,0.5588000000000001,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad,06_social,S3_PeriodicMeetings_RegularRhythm,TP02,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.9479,48.033,0.0,2816.0,0.5588000000000001,,0.28305040133688153,,,keep
S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall,06_social,S3_PeriodicMeetings_RegularRhythm,TP03,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.9475,48.1738,0.0,2815.0,0.5632,,0.28305040133688153,,,keep
S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge,06_social,S3_PeriodicMeetings_RegularRhythm,TP04,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.4751,612.5465,283.02762430939225,2817.0,0.5588000000000001,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL,06_social,S3_PeriodicMeetings_RegularRhythm,TP05,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.0231,42.1818,1.9663865546218489,2816.0,0.5588000000000001,,0.28305040133688153,,,keep
S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany,06_social,S3_PeriodicMeetings_RegularRhythm,TP06,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.9113,176.5068,127.04329896907215,2837.0,0.5628,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow,06_social,S3_PeriodicMeetings_RegularRhythm,TP07,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,1.0,48.0,0.0,2813.0,0.5676,,0.28305040133688153,SATURATED_DELIVERY,P2,keep
S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget,06_social,S3_PeriodicMeetings_RegularRhythm,TP08,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.7557,380.4502,269.44020618556704,2837.0,0.5628,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal,06_social,S3_PeriodicMeetings_RegularRhythm,TP09,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.6322,422.1856,255.9807355516637,2816.0,0.5588000000000001,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP10_Storm,06_social,S3_PeriodicMeetings_RegularRhythm,TP10,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.5937,54.9323,32.93233571893299,2806.0,0.5652,,0.28305040133688153,,,keep
S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne,06_social,S3_PeriodicMeetings_RegularRhythm,TP11,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.8979,173.1297,122.08247422680412,2837.0,0.5628,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup,06_social,S3_PeriodicMeetings_RegularRhythm,TP12,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,50,0.91,235.5438,177.32719836400818,2817.0,0.5588000000000001,,0.28305040133688153,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP01_Baseline,06_social,S4_RandomMixing_NoHotspots,TP01,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.5768,1386.1241,778.6042105263158,3674.0,0.5660000000000001,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP02_LowLoad,06_social,S4_RandomMixing_NoHotspots,TP02,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.9474,58.3889,0.0,3763.0,0.5728,,0.2761177318068903,,,keep
S4_RandomMixing_NoHotspots__TP03_ManySmall,06_social,S4_RandomMixing_NoHotspots,TP03,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.9489,58.0262,0.0,3763.0,0.5728,,0.2761177318068903,,,keep
S4_RandomMixing_NoHotspots__TP04_FewLarge,06_social,S4_RandomMixing_NoHotspots,TP04,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.3571,649.8,227.16483516483515,3763.0,0.5728,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP05_CriticalTTL,06_social,S4_RandomMixing_NoHotspots,TP05,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.0211,46.7,1.9747368421052631,3674.0,0.5660000000000001,,0.2761177318068903,,,keep
S4_RandomMixing_NoHotspots__TP06_OneToMany,06_social,S4_RandomMixing_NoHotspots,TP06,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.8608,609.6156,506.0412371134021,3674.0,0.5660000000000001,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP07_BurstWindow,06_social,S4_RandomMixing_NoHotspots,TP07,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.8719,1565.8179,1337.0111420612814,3763.0,0.5728,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP08_HubTarget,06_social,S4_RandomMixing_NoHotspots,TP08,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.4536,967.1295,428.6927835051546,3674.0,0.5660000000000001,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP09_Bimodal,06_social,S4_RandomMixing_NoHotspots,TP09,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.6292,924.8966,560.8101933216169,3674.0,0.5660000000000001,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP10_Storm,06_social,S4_RandomMixing_NoHotspots,TP10,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.4133,83.7729,35.18656473649968,3658.0,0.5724,,0.2761177318068903,,,keep
S4_RandomMixing_NoHotspots__TP11_ManyToOne,06_social,S4_RandomMixing_NoHotspots,TP11,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.5938,799.7135,455.8154639175258,3674.0,0.5660000000000001,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S4_RandomMixing_NoHotspots__TP12_GroupToGroup,06_social,S4_RandomMixing_NoHotspots,TP12,KallioCommunityCompact,G1:ShortestPathMapBasedMovement,60,0.5501,1268.9665,677.2924335378323,3674.0,0.5660000000000001,,0.2761177318068903,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S5_TwoLayer_StudentsStaff__TP01_Baseline,06_social,S5_TwoLayer_StudentsStaff,TP01,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.9854,72.7611,0.0,18285.0,0.6068,,0.24752972395739514,SATURATED_DELIVERY,P2,keep
S5_TwoLayer_StudentsStaff__TP02_LowLoad,06_social,S5_TwoLayer_StudentsStaff,TP02,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.9789,73.0,0.0,17774.0,0.6048,,0.24752972395739514,SATURATED_DELIVERY,P2,keep
S5_TwoLayer_StudentsStaff__TP03_ManySmall,06_social,S5_TwoLayer_StudentsStaff,TP03,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.985,72.868,0.0,17651.0,0.6088,,0.24752972395739514,SATURATED_DELIVERY,P2,keep
S5_TwoLayer_StudentsStaff__TP04_FewLarge,06_social,S5_TwoLayer_StudentsStaff,TP04,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.7293,1087.0076,776.232044198895,17977.0,0.6088,,0.24752972395739514,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S5_TwoLayer_StudentsStaff__TP05_CriticalTTL,06_social,S5_TwoLayer_StudentsStaff,TP05,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.1229,54.5763,7.69375,18285.0,0.6068,,0.24752972395739514,,,keep
S5_TwoLayer_StudentsStaff__TP06_OneToMany,06_social,S5_TwoLayer_StudentsStaff,TP06,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.9753,153.7801,82.05257731958763,18128.0,0.6092,,0.24752972395739514,SATURATED_DELIVERY|EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
