scenario,base_scenario,traffic_profile,end_time,first_contact_time,last_contact_time,total_encounters,contact_time_per_min,ratio_contact_nodes,pct_nodes_ever_contacted,time_to_50pct_contact_nodes,time_to_80pct_contact_nodes,time_to_90pct_contact_nodes,first_contact_time_median,pair_coverage_final_pct,time_to_90pct_pair_coverage,useful_time_recommendation,useful_time_ratio,tail_time_ratio,classification,data_source,spatial_data_available
S2_WeakCommunities_HighMixing__TP04_FewLarge,S2_WeakCommunities_HighMixing,TP04,43200.0,0.1,43199.4,13028.0,18.0944,0.9867,100.0,108.6,224.1,319.3,109.35,98.67,22103.8,43199.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP05_CriticalTTL,S2_WeakCommunities_HighMixing,TP05,43200.0,0.1,43199.6,13234.0,18.3806,0.988,100.0,108.6,224.1,319.3,109.35,98.8,22595.3,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP06_OneToMany,S2_WeakCommunities_HighMixing,TP06,43200.0,0.1,43199.8,12980.0,18.0278,0.9801,100.0,108.6,224.1,319.3,109.35,98.01,22894.5,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP07_BurstWindow,S2_WeakCommunities_HighMixing,TP07,43200.0,0.1,43200.0,12913.0,17.9347,0.9832,100.0,108.6,224.1,319.3,109.35,98.32,22983.6,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP08_HubTarget,S2_WeakCommunities_HighMixing,TP08,43200.0,0.1,43199.8,12980.0,18.0278,0.9801,100.0,108.6,224.1,319.3,109.35,98.01,22894.5,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP09_Bimodal,S2_WeakCommunities_HighMixing,TP09,43200.0,0.1,43199.6,13234.0,18.3806,0.988,100.0,108.6,224.1,319.3,109.35,98.8,22595.3,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP10_Storm,S2_WeakCommunities_HighMixing,TP10,43200.0,0.1,43199.9,13056.0,18.1333,0.9842,100.0,108.6,224.1,319.3,109.35,98.42,22420.7,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP11_ManyToOne,S2_WeakCommunities_HighMixing,TP11,43200.0,0.1,43199.8,12980.0,18.0278,0.9801,100.0,108.6,224.1,319.3,109.35,98.01,22894.5,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,S2_WeakCommunities_HighMixing,TP12,43200.0,0.1,43198.1,13134.0,18.2417,0.9835,100.0,108.6,224.1,319.3,109.35,98.35,22446.6,43198.1,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP01_Baseline,S3_PeriodicMeetings_RegularRhythm,TP01,43200.0,51.7,43195.0,2816.0,3.9111,0.9045,100.0,559.4,1017.1,1109.4,566.4,90.45,31482.4,43195.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad,S3_PeriodicMeetings_RegularRhythm,TP02,43200.0,51.7,43195.0,2816.0,3.9111,0.9045,100.0,559.4,1017.1,1109.4,566.4,90.45,31482.4,43195.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall,S3_PeriodicMeetings_RegularRhythm,TP03,43200.0,51.7,43174.7,2815.0,3.9097,0.898,100.0,559.4,1017.1,1109.4,566.4,89.8,30411.6,43174.7,0.9994,0.0006,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge,S3_PeriodicMeetings_RegularRhythm,TP04,43200.0,51.7,43195.0,2817.0,3.9125,0.9045,100.0,559.4,1017.1,1109.4,566.4,90.45,31482.4,43195.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL,S3_PeriodicMeetings_RegularRhythm,TP05,43200.0,51.7,43195.0,2816.0,3.9111,0.9045,100.0,559.4,1017.1,1109.4,566.4,90.45,31482.4,43195.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany,S3_PeriodicMeetings_RegularRhythm,TP06,43200.0,51.7,43198.2,2837.0,3.9403,0.9102,100.0,559.4,1017.1,1109.4,566.4,91.02,32122.1,43198.2,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow,S3_PeriodicMeetings_RegularRhythm,TP07,43200.0,51.7,43197.1,2813.0,3.9069,0.8996,100.0,559.4,1017.1,1109.4,566.4,89.96,29594.6,43197.1,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget,S3_PeriodicMeetings_RegularRhythm,TP08,43200.0,51.7,43198.2,2837.0,3.9403,0.9102,100.0,559.4,1017.1,1109.4,566.4,91.02,32122.1,43198.2,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal,S3_PeriodicMeetings_RegularRhythm,TP09,43200.0,51.7,43195.0,2816.0,3.9111,0.9045,100.0,559.4,1017.1,1109.4,566.4,90.45,31482.4,43195.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP10_Storm,S3_PeriodicMeetings_RegularRhythm,TP10,43200.0,51.7,43196.7,2806.0,3.8972,0.8955,100.0,559.4,1017.1,1109.4,566.4,89.55,31056.4,43196.7,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne,S3_PeriodicMeetings_RegularRhythm,TP11,43200.0,51.7,43198.2,2837.0,3.9403,0.9102,100.0,559.4,1017.1,1109.4,566.4,91.02,32122.1,43198.2,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup,S3_PeriodicMeetings_RegularRhythm,TP12,43200.0,51.7,43195.0,2817.0,3.9125,0.9045,100.0,559.4,1017.1,1109.4,566.4,90.45,31482.4,43195.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP01_Baseline,S4_RandomMixing_NoHotspots,TP01,43200.0,0.1,43196.5,3674.0,5.1028,0.8678,100.0,146.0,619.9,916.7,169.55,86.78,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP02_LowLoad,S4_RandomMixing_NoHotspots,TP02,43200.0,0.1,43181.1,3763.0,5.2264,0.8836,100.0,146.0,619.9,916.7,169.55,88.36,31361.4,43181.1,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP03_ManySmall,S4_RandomMixing_NoHotspots,TP03,43200.0,0.1,43181.1,3763.0,5.2264,0.8836,100.0,146.0,619.9,916.7,169.55,88.36,31361.4,43181.1,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP04_FewLarge,S4_RandomMixing_NoHotspots,TP04,43200.0,0.1,43181.1,3763.0,5.2264,0.8836,100.0,146.0,619.9,916.7,169.55,88.36,31361.4,43181.1,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP05_CriticalTTL,S4_RandomMixing_NoHotspots,TP05,43200.0,0.1,43196.5,3674.0,5.1028,0.8678,100.0,146.0,619.9,916.7,169.55,86.78,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP06_OneToMany,S4_RandomMixing_NoHotspots,TP06,43200.0,0.1,43196.5,3674.0,5.1028,0.8672,100.0,146.0,619.9,916.7,169.55,86.72,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP07_BurstWindow,S4_RandomMixing_NoHotspots,TP07,43200.0,0.1,43181.1,3763.0,5.2264,0.8836,100.0,146.0,619.9,916.7,169.55,88.36,31361.4,43181.1,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP08_HubTarget,S4_RandomMixing_NoHotspots,TP08,43200.0,0.1,43196.5,3674.0,5.1028,0.8672,100.0,146.0,619.9,916.7,169.55,86.72,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP09_Bimodal,S4_RandomMixing_NoHotspots,TP09,43200.0,0.1,43196.5,3674.0,5.1028,0.8678,100.0,146.0,619.9,916.7,169.55,86.78,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP10_Storm,S4_RandomMixing_NoHotspots,TP10,43200.0,0.1,43198.4,3658.0,5.0806,0.8802,100.0,146.0,619.9,916.7,169.55,88.02,31738.8,43198.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP11_ManyToOne,S4_RandomMixing_NoHotspots,TP11,43200.0,0.1,43196.5,3674.0,5.1028,0.8672,100.0,146.0,619.9,916.7,169.55,86.72,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S4_RandomMixing_NoHotspots__TP12_GroupToGroup,S4_RandomMixing_NoHotspots,TP12,43200.0,0.1,43196.5,3674.0,5.1028,0.8678,100.0,146.0,619.9,916.7,169.55,86.78,32323.1,43196.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP01_Baseline,S5_TwoLayer_StudentsStaff,TP01,43200.0,0.1,43198.3,18285.0,25.3958,0.9737,100.0,65.7,215.3,401.2,65.7,97.37,15534.4,43198.3,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP02_LowLoad,S5_TwoLayer_StudentsStaff,TP02,43200.0,0.1,43197.6,17774.0,24.6861,0.973,100.0,65.7,215.3,401.2,65.7,97.3,16176.6,43197.6,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP03_ManySmall,S5_TwoLayer_StudentsStaff,TP03,43200.0,0.1,43200.1,17651.0,24.5153,0.9759,100.0,65.7,215.3,401.2,65.7,97.59,16243.7,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP04_FewLarge,S5_TwoLayer_StudentsStaff,TP04,43200.0,0.1,43199.8,17977.0,24.9681,0.9719,100.0,65.7,215.3,401.2,65.7,97.19,15853.9,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP05_CriticalTTL,S5_TwoLayer_StudentsStaff,TP05,43200.0,0.1,43198.3,18285.0,25.3958,0.9737,100.0,65.7,215.3,401.2,65.7,97.37,15534.4,43198.3,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP06_OneToMany,S5_TwoLayer_StudentsStaff,TP06,43200.0,0.1,43199.7,18128.0,25.1778,0.9762,100.0,65.7,215.3,401.2,65.7,97.62,15384.7,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP07_BurstWindow,S5_TwoLayer_StudentsStaff,TP07,43200.0,0.1,43198.4,17694.0,24.575,0.9737,100.0,65.7,215.3,401.2,65.7,97.37,15827.4,43198.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP08_HubTarget,S5_TwoLayer_StudentsStaff,TP08,43200.0,0.1,43199.7,18128.0,25.1778,0.9762,100.0,65.7,215.3,401.2,65.7,97.62,15384.7,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP09_Bimodal,S5_TwoLayer_StudentsStaff,TP09,43200.0,0.1,43200.0,18114.0,25.1583,0.9741,100.0,65.7,215.3,401.2,65.7,97.41,15562.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP10_Storm,S5_TwoLayer_StudentsStaff,TP10,43200.0,0.1,43193.8,17967.0,24.9542,0.9737,100.0,65.7,215.3,401.2,65.7,97.37,17296.8,43193.8,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP11_ManyToOne,S5_TwoLayer_StudentsStaff,TP11,43200.0,0.1,43199.7,18128.0,25.1778,0.9762,100.0,65.7,215.3,401.2,65.7,97.62,15384.7,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S5_TwoLayer_StudentsStaff__TP12_GroupToGroup,S5_TwoLayer_StudentsStaff,TP12,43200.0,0.1,43198.3,18026.0,25.0361,0.9737,100.0,65.7,215.3,401.2,65.7,97.37,16193.2,43198.3,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP01_Baseline,S6_FamilyGroups_SmallPersistent,TP01,43200.0,0.1,43196.9,13700.0,19.0278,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,1103.9,43196.9,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP02_LowLoad,S6_FamilyGroups_SmallPersistent,TP02,43200.0,0.1,43198.6,13710.0,19.0417,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,843.2,43198.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP03_ManySmall,S6_FamilyGroups_SmallPersistent,TP03,43200.0,0.1,43197.6,13720.0,19.0556,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,871.7,43197.6,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP04_FewLarge,S6_FamilyGroups_SmallPersistent,TP04,43200.0,0.1,43197.8,13727.0,19.0653,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,843.2,43197.8,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL,S6_FamilyGroups_SmallPersistent,TP05,43200.0,0.1,43196.9,13700.0,19.0278,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,1103.9,43196.9,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP06_OneToMany,S6_FamilyGroups_SmallPersistent,TP06,43200.0,0.1,43195.7,13837.0,19.2181,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,843.2,43195.7,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP07_BurstWindow,S6_FamilyGroups_SmallPersistent,TP07,43200.0,0.1,43199.9,13777.0,19.1347,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,843.2,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP08_HubTarget,S6_FamilyGroups_SmallPersistent,TP08,43200.0,0.1,43195.7,13837.0,19.2181,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,843.2,43195.7,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP09_Bimodal,S6_FamilyGroups_SmallPersistent,TP09,43200.0,0.1,43199.8,13624.0,18.9222,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,1318.5,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP10_Storm,S6_FamilyGroups_SmallPersistent,TP10,43200.0,0.1,43197.4,13657.0,18.9681,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,1430.2,43197.4,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP11_ManyToOne,S6_FamilyGroups_SmallPersistent,TP11,43200.0,0.1,43195.7,13837.0,19.2181,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,843.2,43195.7,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S6_FamilyGroups_SmallPersistent__TP12_GroupToGroup,S6_FamilyGroups_SmallPersistent,TP12,43200.0,0.1,43199.5,13584.0,18.8667,0.0627,100.0,40.6,279.3,337.5,41.85,6.27,1103.9,43199.5,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
