scenario,time_bin_end,cells_new_in_bin,cumulative_unique_cells,coverage_pct
C1_Campus_ClassChange__TP03_ManySmall,27600.0,3,2440,97.6
C1_Campus_ClassChange__TP03_ManySmall,27900.0,2,2442,97.68
C1_Campus_ClassChange__TP03_ManySmall,28200.0,1,2443,97.72
C1_Campus_ClassChange__TP03_ManySmall,28500.0,2,2445,97.8
C1_Campus_ClassChange__TP03_ManySmall,28800.0,1,2446,97.84
C1_Campus_ClassChange__TP03_ManySmall,29100.0,0,2446,97.84
C1_Campus_ClassChange__TP03_ManySmall,29400.0,1,2447,97.88
C1_Campus_ClassChange__TP03_ManySmall,29700.0,3,2450,98.0
C1_Campus_ClassChange__TP03_ManySmall,30000.0,2,2452,98.08
C1_Campus_ClassChange__TP03_ManySmall,30300.0,2,2454,98.16
C1_Campus_ClassChange__TP03_ManySmall,30600.0,1,2455,98.2
C1_Campus_ClassChange__TP03_ManySmall,30900.0,0,2455,98.2
C1_Campus_ClassChange__TP03_ManySmall,31200.0,1,2456,98.24
C1_Campus_ClassChange__TP03_ManySmall,31500.0,2,2458,98.32
C1_Campus_ClassChange__TP03_ManySmall,31800.0,1,2459,98.36
C1_Campus_ClassChange__TP03_ManySmall,32100.0,2,2461,98.44
C1_Campus_ClassChange__TP03_ManySmall,32400.0,1,2462,98.48
C1_Campus_ClassChange__TP03_ManySmall,32700.0,0,2462,98.48
C1_Campus_ClassChange__TP03_ManySmall,33000.0,1,2463,98.52
C1_Campus_ClassChange__TP03_ManySmall,33300.0,1,2464,98.56
C1_Campus_ClassChange__TP03_ManySmall,33600.0,1,2465,98.6
C1_Campus_ClassChange__TP03_ManySmall,33900.0,0,2465,98.6
C1_Campus_ClassChange__TP03_ManySmall,34200.0,0,2465,98.6
C1_Campus_ClassChange__TP03_ManySmall,34500.0,1,2466,98.64
C1_Campus_ClassChange__TP03_ManySmall,34800.0,0,2466,98.64
C1_Campus_ClassChange__TP03_ManySmall,35100.0,2,2468,98.72
C1_Campus_ClassChange__TP03_ManySmall,35400.0,2,2470,98.8
C1_Campus_ClassChange__TP03_ManySmall,35700.0,0,2470,98.8
C1_Campus_ClassChange__TP03_ManySmall,36000.0,1,2471,98.84
C1_Campus_ClassChange__TP03_ManySmall,36300.0,1,2472,98.88
C1_Campus_ClassChange__TP03_ManySmall,36600.0,0,2472,98.88
C1_Campus_ClassChange__TP03_ManySmall,36900.0,0,2472,98.88
C1_Campus_ClassChange__TP03_ManySmall,37200.0,1,2473,98.92
C1_Campus_ClassChange__TP03_ManySmall,37500.0,0,2473,98.92
C1_Campus_ClassChange__TP03_ManySmall,37800.0,1,2474,98.96
C1_Campus_ClassChange__TP03_ManySmall,38100.0,0,2474,98.96
C1_Campus_ClassChange__TP03_ManySmall,38400.0,0,2474,98.96
C1_Campus_ClassChange__TP03_ManySmall,38700.0,1,2475,99.0
C1_Campus_ClassChange__TP03_ManySmall,39000.0,0,2475,99.0
C1_Campus_ClassChange__TP03_ManySmall,39300.0,0,2475,99.0
C1_Campus_ClassChange__TP03_ManySmall,39600.0,1,2476,99.04
C1_Campus_ClassChange__TP03_ManySmall,39900.0,1,2477,99.08
C1_Campus_ClassChange__TP03_ManySmall,40200.0,1,2478,99.12
C1_Campus_ClassChange__TP03_ManySmall,40500.0,0,2478,99.12
C1_Campus_ClassChange__TP03_ManySmall,40800.0,1,2479,99.16
C1_Campus_ClassChange__TP03_ManySmall,41100.0,0,2479,99.16
C1_Campus_ClassChange__TP03_ManySmall,41400.0,2,2481,99.24
C1_Campus_ClassChange__TP03_ManySmall,41700.0,0,2481,99.24
C1_Campus_ClassChange__TP03_ManySmall,42000.0,0,2481,99.24
C1_Campus_ClassChange__TP03_ManySmall,42300.0,0,2481,99.24
C1_Campus_ClassChange__TP03_ManySmall,42600.0,1,2482,99.28
C1_Campus_ClassChange__TP03_ManySmall,42900.0,0,2482,99.28
C1_Campus_ClassChange__TP03_ManySmall,43200.0,0,2482,99.28
C1_Campus_ClassChange__TP03_ManySmall,43200.1,0,2482,99.28
C1_Campus_ClassChange__TP04_FewLarge,300.0,228,228,9.12
C1_Campus_ClassChange__TP04_FewLarge,600.0,184,412,16.48
C1_Campus_ClassChange__TP04_FewLarge,900.0,184,596,23.84
C1_Campus_ClassChange__TP04_FewLarge,1200.0,137,733,29.32
C1_Campus_ClassChange__TP04_FewLarge,1500.0,139,872,34.88
C1_Campus_ClassChange__TP04_FewLarge,1800.0,106,978,39.12
C1_Campus_ClassChange__TP04_FewLarge,2100.0,116,1094,43.76
C1_Campus_ClassChange__TP04_FewLarge,2400.0,96,1190,47.6
C1_Campus_ClassChange__TP04_FewLarge,2700.0,86,1276,51.04
C1_Campus_ClassChange__TP04_FewLarge,3000.0,76,1352,54.08
C1_Campus_ClassChange__TP04_FewLarge,3300.0,81,1433,57.32
C1_Campus_ClassChange__TP04_FewLarge,3600.0,66,1499,59.96
C1_Campus_ClassChange__TP04_FewLarge,3900.0,60,1559,62.36
C1_Campus_ClassChange__TP04_FewLarge,4200.0,52,1611,64.44
C1_Campus_ClassChange__TP04_FewLarge,4500.0,52,1663,66.52
C1_Campus_ClassChange__TP04_FewLarge,4800.0,56,1719,68.76
C1_Campus_ClassChange__TP04_FewLarge,5100.0,40,1759,70.36
C1_Campus_ClassChange__TP04_FewLarge,5400.0,41,1800,72.0
C1_Campus_ClassChange__TP04_FewLarge,5700.0,43,1843,73.72
C1_Campus_ClassChange__TP04_FewLarge,6000.0,35,1878,75.12
C1_Campus_ClassChange__TP04_FewLarge,6300.0,33,1911,76.44
C1_Campus_ClassChange__TP04_FewLarge,6600.0,24,1935,77.4
C1_Campus_ClassChange__TP04_FewLarge,6900.0,17,1952,78.08
C1_Campus_ClassChange__TP04_FewLarge,7200.0,28,1980,79.2
C1_Campus_ClassChange__TP04_FewLarge,7500.0,29,2009,80.36
C1_Campus_ClassChange__TP04_FewLarge,7800.0,18,2027,81.08
C1_Campus_ClassChange__TP04_FewLarge,8100.0,21,2048,81.92
C1_Campus_ClassChange__TP04_FewLarge,8400.0,23,2071,82.84
C1_Campus_ClassChange__TP04_FewLarge,8700.0,26,2097,83.88
C1_Campus_ClassChange__TP04_FewLarge,9000.0,15,2112,84.48
C1_Campus_ClassChange__TP04_FewLarge,9300.0,21,2133,85.32
C1_Campus_ClassChange__TP04_FewLarge,9600.0,10,2143,85.72
C1_Campus_ClassChange__TP04_FewLarge,9900.0,13,2156,86.24
C1_Campus_ClassChange__TP04_FewLarge,10200.0,10,2166,86.64
C1_Campus_ClassChange__TP04_FewLarge,10500.0,10,2176,87.04
C1_Campus_ClassChange__TP04_FewLarge,10800.0,8,2184,87.36
C1_Campus_ClassChange__TP04_FewLarge,11100.0,8,2192,87.68
C1_Campus_ClassChange__TP04_FewLarge,11400.0,12,2204,88.16
C1_Campus_ClassChange__TP04_FewLarge,11700.0,14,2218,88.72
C1_Campus_ClassChange__TP04_FewLarge,12000.0,22,2240,89.6
C1_Campus_ClassChange__TP04_FewLarge,12300.0,10,2250,90.0
C1_Campus_ClassChange__TP04_FewLarge,12600.0,9,2259,90.36
C1_Campus_ClassChange__TP04_FewLarge,12900.0,6,2265,90.6
C1_Campus_ClassChange__TP04_FewLarge,13200.0,8,2273,90.92
C1_Campus_ClassChange__TP04_FewLarge,13500.0,8,2281,91.24
C1_Campus_ClassChange__TP04_FewLarge,13800.0,10,2291,91.64
C1_Campus_ClassChange__TP04_FewLarge,14100.0,5,2296,91.84
C1_Campus_ClassChange__TP04_FewLarge,14400.0,4,2300,92.0
C1_Campus_ClassChange__TP04_FewLarge,14700.0,6,2306,92.24
C1_Campus_ClassChange__TP04_FewLarge,15000.0,9,2315,92.6
C1_Campus_ClassChange__TP04_FewLarge,15300.0,5,2320,92.8
C1_Campus_ClassChange__TP04_FewLarge,15600.0,7,2327,93.08
C1_Campus_ClassChange__TP04_FewLarge,15900.0,6,2333,93.32
C1_Campus_ClassChange__TP04_FewLarge,16200.0,9,2342,93.68
C1_Campus_ClassChange__TP04_FewLarge,16500.0,2,2344,93.76
C1_Campus_ClassChange__TP04_FewLarge,16800.0,4,2348,93.92
C1_Campus_ClassChange__TP04_FewLarge,17100.0,5,2353,94.12
C1_Campus_ClassChange__TP04_FewLarge,17400.0,4,2357,94.28
C1_Campus_ClassChange__TP04_FewLarge,17700.0,4,2361,94.44
C1_Campus_ClassChange__TP04_FewLarge,18000.0,4,2365,94.6
C1_Campus_ClassChange__TP04_FewLarge,18300.0,4,2369,94.76
C1_Campus_ClassChange__TP04_FewLarge,18600.0,3,2372,94.88
C1_Campus_ClassChange__TP04_FewLarge,18900.0,3,2375,95.0
C1_Campus_ClassChange__TP04_FewLarge,19200.0,4,2379,95.16
C1_Campus_ClassChange__TP04_FewLarge,19500.0,8,2387,95.48
C1_Campus_ClassChange__TP04_FewLarge,19800.0,3,2390,95.6
C1_Campus_ClassChange__TP04_FewLarge,20100.0,5,2395,95.8
C1_Campus_ClassChange__TP04_FewLarge,20400.0,3,2398,95.92
C1_Campus_ClassChange__TP04_FewLarge,20700.0,1,2399,95.96
C1_Campus_ClassChange__TP04_FewLarge,21000.0,1,2400,96.0
C1_Campus_ClassChange__TP04_FewLarge,21300.0,0,2400,96.0
C1_Campus_ClassChange__TP04_FewLarge,21600.0,4,2404,96.16
C1_Campus_ClassChange__TP04_FewLarge,21900.0,4,2408,96.32
C1_Campus_ClassChange__TP04_FewLarge,22200.0,1,2409,96.36
C1_Campus_ClassChange__TP04_FewLarge,22500.0,4,2413,96.52
C1_Campus_ClassChange__TP04_FewLarge,22800.0,3,2416,96.64
C1_Campus_ClassChange__TP04_FewLarge,23100.0,1,2417,96.68
C1_Campus_ClassChange__TP04_FewLarge,23400.0,3,2420,96.8
C1_Campus_ClassChange__TP04_FewLarge,23700.0,2,2422,96.88
C1_Campus_ClassChange__TP04_FewLarge,24000.0,1,2423,96.92
C1_Campus_ClassChange__TP04_FewLarge,24300.0,1,2424,96.96
C1_Campus_ClassChange__TP04_FewLarge,24600.0,2,2426,97.04
C1_Campus_ClassChange__TP04_FewLarge,24900.0,0,2426,97.04
C1_Campus_ClassChange__TP04_FewLarge,25200.0,2,2428,97.12
C1_Campus_ClassChange__TP04_FewLarge,25500.0,1,2429,97.16
C1_Campus_ClassChange__TP04_FewLarge,25800.0,0,2429,97.16
C1_Campus_ClassChange__TP04_FewLarge,26100.0,1,2430,97.2
C1_Campus_ClassChange__TP04_FewLarge,26400.0,1,2431,97.24
C1_Campus_ClassChange__TP04_FewLarge,26700.0,1,2432,97.28
C1_Campus_ClassChange__TP04_FewLarge,27000.0,0,2432,97.28
C1_Campus_ClassChange__TP04_FewLarge,27300.0,1,2433,97.32
C1_Campus_ClassChange__TP04_FewLarge,27600.0,2,2435,97.4
C1_Campus_ClassChange__TP04_FewLarge,27900.0,1,2436,97.44
C1_Campus_ClassChange__TP04_FewLarge,28200.0,1,2437,97.48
C1_Campus_ClassChange__TP04_FewLarge,28500.0,2,2439,97.56
C1_Campus_ClassChange__TP04_FewLarge,28800.0,2,2441,97.64
C1_Campus_ClassChange__TP04_FewLarge,29100.0,0,2441,97.64
C1_Campus_ClassChange__TP04_FewLarge,29400.0,0,2441,97.64
C1_Campus_ClassChange__TP04_FewLarge,29700.0,0,2441,97.64
C1_Campus_ClassChange__TP04_FewLarge,30000.0,0,2441,97.64
C1_Campus_ClassChange__TP04_FewLarge,30300.0,4,2445,97.8
C1_Campus_ClassChange__TP04_FewLarge,30600.0,2,2447,97.88
C1_Campus_ClassChange__TP04_FewLarge,30900.0,1,2448,97.92
C1_Campus_ClassChange__TP04_FewLarge,31200.0,0,2448,97.92
C1_Campus_ClassChange__TP04_FewLarge,31500.0,1,2449,97.96
C1_Campus_ClassChange__TP04_FewLarge,31800.0,0,2449,97.96
C1_Campus_ClassChange__TP04_FewLarge,32100.0,2,2451,98.04
C1_Campus_ClassChange__TP04_FewLarge,32400.0,4,2455,98.2
C1_Campus_ClassChange__TP04_FewLarge,32700.0,2,2457,98.28
C1_Campus_ClassChange__TP04_FewLarge,33000.0,2,2459,98.36
C1_Campus_ClassChange__TP04_FewLarge,33300.0,4,2463,98.52
C1_Campus_ClassChange__TP04_FewLarge,33600.0,1,2464,98.56
C1_Campus_ClassChange__TP04_FewLarge,33900.0,0,2464,98.56
C1_Campus_ClassChange__TP04_FewLarge,34200.0,0,2464,98.56
C1_Campus_ClassChange__TP04_FewLarge,34500.0,0,2464,98.56
C1_Campus_ClassChange__TP04_FewLarge,34800.0,0,2464,98.56
C1_Campus_ClassChange__TP04_FewLarge,35100.0,1,2465,98.6
C1_Campus_ClassChange__TP04_FewLarge,35400.0,0,2465,98.6
C1_Campus_ClassChange__TP04_FewLarge,35700.0,2,2467,98.68
C1_Campus_ClassChange__TP04_FewLarge,36000.0,1,2468,98.72
C1_Campus_ClassChange__TP04_FewLarge,36300.0,0,2468,98.72
C1_Campus_ClassChange__TP04_FewLarge,36600.0,0,2468,98.72
C1_Campus_ClassChange__TP04_FewLarge,36900.0,0,2468,98.72
C1_Campus_ClassChange__TP04_FewLarge,37200.0,2,2470,98.8
C1_Campus_ClassChange__TP04_FewLarge,37500.0,2,2472,98.88
C1_Campus_ClassChange__TP04_FewLarge,37800.0,0,2472,98.88
C1_Campus_ClassChange__TP04_FewLarge,38100.0,0,2472,98.88
C1_Campus_ClassChange__TP04_FewLarge,38400.0,0,2472,98.88
C1_Campus_ClassChange__TP04_FewLarge,38700.0,0,2472,98.88
C1_Campus_ClassChange__TP04_FewLarge,39000.0,1,2473,98.92
C1_Campus_ClassChange__TP04_FewLarge,39300.0,0,2473,98.92
C1_Campus_ClassChange__TP04_FewLarge,39600.0,1,2474,98.96
C1_Campus_ClassChange__TP04_FewLarge,39900.0,1,2475,99.0
C1_Campus_ClassChange__TP04_FewLarge,40200.0,2,2477,99.08
C1_Campus_ClassChange__TP04_FewLarge,40500.0,0,2477,99.08
C1_Campus_ClassChange__TP04_FewLarge,40800.0,1,2478,99.12
C1_Campus_ClassChange__TP04_FewLarge,41100.0,1,2479,99.16
C1_Campus_ClassChange__TP04_FewLarge,41400.0,0,2479,99.16
C1_Campus_ClassChange__TP04_FewLarge,41700.0,1,2480,99.2
C1_Campus_ClassChange__TP04_FewLarge,42000.0,0,2480,99.2
C1_Campus_ClassChange__TP04_FewLarge,42300.0,2,2482,99.28
C1_Campus_ClassChange__TP04_FewLarge,42600.0,2,2484,99.36
C1_Campus_ClassChange__TP04_FewLarge,42900.0,0,2484,99.36
C1_Campus_ClassChange__TP04_FewLarge,43200.0,0,2484,99.36
C1_Campus_ClassChange__TP04_FewLarge,43200.1,0,2484,99.36
C1_Campus_ClassChange__TP05_CriticalTTL,300.0,228,228,9.12
C1_Campus_ClassChange__TP05_CriticalTTL,600.0,184,412,16.48
C1_Campus_ClassChange__TP05_CriticalTTL,900.0,184,596,23.84
C1_Campus_ClassChange__TP05_CriticalTTL,1200.0,137,733,29.32
C1_Campus_ClassChange__TP05_CriticalTTL,1500.0,139,872,34.88
C1_Campus_ClassChange__TP05_CriticalTTL,1800.0,106,978,39.12
C1_Campus_ClassChange__TP05_CriticalTTL,2100.0,116,1094,43.76
C1_Campus_ClassChange__TP05_CriticalTTL,2400.0,96,1190,47.6
C1_Campus_ClassChange__TP05_CriticalTTL,2700.0,86,1276,51.04
C1_Campus_ClassChange__TP05_CriticalTTL,3000.0,76,1352,54.08
C1_Campus_ClassChange__TP05_CriticalTTL,3300.0,81,1433,57.32
C1_Campus_ClassChange__TP05_CriticalTTL,3600.0,66,1499,59.96
C1_Campus_ClassChange__TP05_CriticalTTL,3900.0,60,1559,62.36
C1_Campus_ClassChange__TP05_CriticalTTL,4200.0,52,1611,64.44
C1_Campus_ClassChange__TP05_CriticalTTL,4500.0,52,1663,66.52
C1_Campus_ClassChange__TP05_CriticalTTL,4800.0,56,1719,68.76
C1_Campus_ClassChange__TP05_CriticalTTL,5100.0,40,1759,70.36
C1_Campus_ClassChange__TP05_CriticalTTL,5400.0,41,1800,72.0
C1_Campus_ClassChange__TP05_CriticalTTL,5700.0,43,1843,73.72
C1_Campus_ClassChange__TP05_CriticalTTL,6000.0,35,1878,75.12
C1_Campus_ClassChange__TP05_CriticalTTL,6300.0,33,1911,76.44
C1_Campus_ClassChange__TP05_CriticalTTL,6600.0,24,1935,77.4
C1_Campus_ClassChange__TP05_CriticalTTL,6900.0,17,1952,78.08
C1_Campus_ClassChange__TP05_CriticalTTL,7200.0,28,1980,79.2
C1_Campus_ClassChange__TP05_CriticalTTL,7500.0,29,2009,80.36
C1_Campus_ClassChange__TP05_CriticalTTL,7800.0,18,2027,81.08
C1_Campus_ClassChange__TP05_CriticalTTL,8100.0,21,2048,81.92
C1_Campus_ClassChange__TP05_CriticalTTL,8400.0,23,2071,82.84
C1_Campus_ClassChange__TP05_CriticalTTL,8700.0,26,2097,83.88
C1_Campus_ClassChange__TP05_CriticalTTL,9000.0,15,2112,84.48
C1_Campus_ClassChange__TP05_CriticalTTL,9300.0,21,2133,85.32
C1_Campus_ClassChange__TP05_CriticalTTL,9600.0,10,2143,85.72
C1_Campus_ClassChange__TP05_CriticalTTL,9900.0,13,2156,86.24
C1_Campus_ClassChange__TP05_CriticalTTL,10200.0,10,2166,86.64
C1_Campus_ClassChange__TP05_CriticalTTL,10500.0,10,2176,87.04
C1_Campus_ClassChange__TP05_CriticalTTL,10800.0,8,2184,87.36
C1_Campus_ClassChange__TP05_CriticalTTL,11100.0,8,2192,87.68
C1_Campus_ClassChange__TP05_CriticalTTL,11400.0,12,2204,88.16
C1_Campus_ClassChange__TP05_CriticalTTL,11700.0,14,2218,88.72
C1_Campus_ClassChange__TP05_CriticalTTL,12000.0,22,2240,89.6
C1_Campus_ClassChange__TP05_CriticalTTL,12300.0,10,2250,90.0
C1_Campus_ClassChange__TP05_CriticalTTL,12600.0,9,2259,90.36
C1_Campus_ClassChange__TP05_CriticalTTL,12900.0,6,2265,90.6
C1_Campus_ClassChange__TP05_CriticalTTL,13200.0,8,2273,90.92
C1_Campus_ClassChange__TP05_CriticalTTL,13500.0,8,2281,91.24
C1_Campus_ClassChange__TP05_CriticalTTL,13800.0,10,2291,91.64
C1_Campus_ClassChange__TP05_CriticalTTL,14100.0,5,2296,91.84
C1_Campus_ClassChange__TP05_CriticalTTL,14400.0,4,2300,92.0
C1_Campus_ClassChange__TP05_CriticalTTL,14700.0,6,2306,92.24
C1_Campus_ClassChange__TP05_CriticalTTL,15000.0,9,2315,92.6
C1_Campus_ClassChange__TP05_CriticalTTL,15300.0,5,2320,92.8
C1_Campus_ClassChange__TP05_CriticalTTL,15600.0,7,2327,93.08
C1_Campus_ClassChange__TP05_CriticalTTL,15900.0,6,2333,93.32
C1_Campus_ClassChange__TP05_CriticalTTL,16200.0,9,2342,93.68
C1_Campus_ClassChange__TP05_CriticalTTL,16500.0,2,2344,93.76
C1_Campus_ClassChange__TP05_CriticalTTL,16800.0,4,2348,93.92
C1_Campus_ClassChange__TP05_CriticalTTL,17100.0,5,2353,94.12
C1_Campus_ClassChange__TP05_CriticalTTL,17400.0,4,2357,94.28
C1_Campus_ClassChange__TP05_CriticalTTL,17700.0,4,2361,94.44
C1_Campus_ClassChange__TP05_CriticalTTL,18000.0,4,2365,94.6
C1_Campus_ClassChange__TP05_CriticalTTL,18300.0,4,2369,94.76
C1_Campus_ClassChange__TP05_CriticalTTL,18600.0,3,2372,94.88
C1_Campus_ClassChange__TP05_CriticalTTL,18900.0,3,2375,95.0
C1_Campus_ClassChange__TP05_CriticalTTL,19200.0,4,2379,95.16
C1_Campus_ClassChange__TP05_CriticalTTL,19500.0,8,2387,95.48
C1_Campus_ClassChange__TP05_CriticalTTL,19800.0,1,2388,95.52
C1_Campus_ClassChange__TP05_CriticalTTL,20100.0,5,2393,95.72
C1_Campus_ClassChange__TP05_CriticalTTL,20400.0,2,2395,95.8
C1_Campus_ClassChange__TP05_CriticalTTL,20700.0,3,2398,95.92
C1_Campus_ClassChange__TP05_CriticalTTL,21000.0,4,2402,96.08
C1_Campus_ClassChange__TP05_CriticalTTL,21300.0,4,2406,96.24
C1_Campus_ClassChange__TP05_CriticalTTL,21600.0,2,2408,96.32
C1_Campus_ClassChange__TP05_CriticalTTL,21900.0,0,2408,96.32
C1_Campus_ClassChange__TP05_CriticalTTL,22200.0,1,2409,96.36
C1_Campus_ClassChange__TP05_CriticalTTL,22500.0,1,2410,96.4
C1_Campus_ClassChange__TP05_CriticalTTL,22800.0,1,2411,96.44
C1_Campus_ClassChange__TP05_CriticalTTL,23100.0,3,2414,96.56
C1_Campus_ClassChange__TP05_CriticalTTL,23400.0,1,2415,96.6
C1_Campus_ClassChange__TP05_CriticalTTL,23700.0,2,2417,96.68
C1_Campus_ClassChange__TP05_CriticalTTL,24000.0,2,2419,96.76
C1_Campus_ClassChange__TP05_CriticalTTL,24300.0,0,2419,96.76
C1_Campus_ClassChange__TP05_CriticalTTL,24600.0,2,2421,96.84
C1_Campus_ClassChange__TP05_CriticalTTL,24900.0,5,2426,97.04
C1_Campus_ClassChange__TP05_CriticalTTL,25200.0,2,2428,97.12
C1_Campus_ClassChange__TP05_CriticalTTL,25500.0,2,2430,97.2
C1_Campus_ClassChange__TP05_CriticalTTL,25800.0,4,2434,97.36
C1_Campus_ClassChange__TP05_CriticalTTL,26100.0,0,2434,97.36
C1_Campus_ClassChange__TP05_CriticalTTL,26400.0,1,2435,97.4
C1_Campus_ClassChange__TP05_CriticalTTL,26700.0,2,2437,97.48
C1_Campus_ClassChange__TP05_CriticalTTL,27000.0,5,2442,97.68
C1_Campus_ClassChange__TP05_CriticalTTL,27300.0,0,2442,97.68
C1_Campus_ClassChange__TP05_CriticalTTL,27600.0,2,2444,97.76
C1_Campus_ClassChange__TP05_CriticalTTL,27900.0,1,2445,97.8
C1_Campus_ClassChange__TP05_CriticalTTL,28200.0,0,2445,97.8
C1_Campus_ClassChange__TP05_CriticalTTL,28500.0,0,2445,97.8
C1_Campus_ClassChange__TP05_CriticalTTL,28800.0,4,2449,97.96
C1_Campus_ClassChange__TP05_CriticalTTL,29100.0,3,2452,98.08
C1_Campus_ClassChange__TP05_CriticalTTL,29400.0,1,2453,98.12
C1_Campus_ClassChange__TP05_CriticalTTL,29700.0,0,2453,98.12
C1_Campus_ClassChange__TP05_CriticalTTL,30000.0,1,2454,98.16
C1_Campus_ClassChange__TP05_CriticalTTL,30300.0,1,2455,98.2
C1_Campus_ClassChange__TP05_CriticalTTL,30600.0,1,2456,98.24
C1_Campus_ClassChange__TP05_CriticalTTL,30900.0,1,2457,98.28
C1_Campus_ClassChange__TP05_CriticalTTL,31200.0,0,2457,98.28
C1_Campus_ClassChange__TP05_CriticalTTL,31500.0,0,2457,98.28
C1_Campus_ClassChange__TP05_CriticalTTL,31800.0,3,2460,98.4
C1_Campus_ClassChange__TP05_CriticalTTL,32100.0,1,2461,98.44
C1_Campus_ClassChange__TP05_CriticalTTL,32400.0,2,2463,98.52
C1_Campus_ClassChange__TP05_CriticalTTL,32700.0,0,2463,98.52
C1_Campus_ClassChange__TP05_CriticalTTL,33000.0,0,2463,98.52
C1_Campus_ClassChange__TP05_CriticalTTL,33300.0,1,2464,98.56
C1_Campus_ClassChange__TP05_CriticalTTL,33600.0,3,2467,98.68
C1_Campus_ClassChange__TP05_CriticalTTL,33900.0,0,2467,98.68
C1_Campus_ClassChange__TP05_CriticalTTL,34200.0,0,2467,98.68
C1_Campus_ClassChange__TP05_CriticalTTL,34500.0,0,2467,98.68
C1_Campus_ClassChange__TP05_CriticalTTL,34800.0,1,2468,98.72
C1_Campus_ClassChange__TP05_CriticalTTL,35100.0,2,2470,98.8
C1_Campus_ClassChange__TP05_CriticalTTL,35400.0,1,2471,98.84
C1_Campus_ClassChange__TP05_CriticalTTL,35700.0,1,2472,98.88
C1_Campus_ClassChange__TP05_CriticalTTL,36000.0,1,2473,98.92
C1_Campus_ClassChange__TP05_CriticalTTL,36300.0,0,2473,98.92
C1_Campus_ClassChange__TP05_CriticalTTL,36600.0,0,2473,98.92
C1_Campus_ClassChange__TP05_CriticalTTL,36900.0,0,2473,98.92
C1_Campus_ClassChange__TP05_CriticalTTL,37200.0,1,2474,98.96
C1_Campus_ClassChange__TP05_CriticalTTL,37500.0,0,2474,98.96
C1_Campus_ClassChange__TP05_CriticalTTL,37800.0,0,2474,98.96
C1_Campus_ClassChange__TP05_CriticalTTL,38100.0,1,2475,99.0
C1_Campus_ClassChange__TP05_CriticalTTL,38400.0,1,2476,99.04
C1_Campus_ClassChange__TP05_CriticalTTL,38700.0,0,2476,99.04
C1_Campus_ClassChange__TP05_CriticalTTL,39000.0,1,2477,99.08
C1_Campus_ClassChange__TP05_CriticalTTL,39300.0,0,2477,99.08
C1_Campus_ClassChange__TP05_CriticalTTL,39600.0,0,2477,99.08
C1_Campus_ClassChange__TP05_CriticalTTL,39900.0,1,2478,99.12
C1_Campus_ClassChange__TP05_CriticalTTL,40200.0,0,2478,99.12
C1_Campus_ClassChange__TP05_CriticalTTL,40500.0,2,2480,99.2
C1_Campus_ClassChange__TP05_CriticalTTL,40800.0,0,2480,99.2
C1_Campus_ClassChange__TP05_CriticalTTL,41100.0,0,2480,99.2
C1_Campus_ClassChange__TP05_CriticalTTL,41400.0,1,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,41700.0,0,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,42000.0,0,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,42300.0,0,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,42600.0,0,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,42900.0,0,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,43200.0,0,2481,99.24
C1_Campus_ClassChange__TP05_CriticalTTL,43200.1,0,2481,99.24
C1_Campus_ClassChange__TP06_OneToMany,300.0,228,228,9.12
C1_Campus_ClassChange__TP06_OneToMany,600.0,184,412,16.48
C1_Campus_ClassChange__TP06_OneToMany,900.0,184,596,23.84
C1_Campus_ClassChange__TP06_OneToMany,1200.0,137,733,29.32
C1_Campus_ClassChange__TP06_OneToMany,1500.0,139,872,34.88
C1_Campus_ClassChange__TP06_OneToMany,1800.0,106,978,39.12
C1_Campus_ClassChange__TP06_OneToMany,2100.0,116,1094,43.76
C1_Campus_ClassChange__TP06_OneToMany,2400.0,96,1190,47.6
C1_Campus_ClassChange__TP06_OneToMany,2700.0,86,1276,51.04
C1_Campus_ClassChange__TP06_OneToMany,3000.0,76,1352,54.08
C1_Campus_ClassChange__TP06_OneToMany,3300.0,81,1433,57.32
C1_Campus_ClassChange__TP06_OneToMany,3600.0,66,1499,59.96
C1_Campus_ClassChange__TP06_OneToMany,3900.0,60,1559,62.36
C1_Campus_ClassChange__TP06_OneToMany,4200.0,52,1611,64.44
C1_Campus_ClassChange__TP06_OneToMany,4500.0,52,1663,66.52
C1_Campus_ClassChange__TP06_OneToMany,4800.0,56,1719,68.76
C1_Campus_ClassChange__TP06_OneToMany,5100.0,40,1759,70.36
C1_Campus_ClassChange__TP06_OneToMany,5400.0,41,1800,72.0
C1_Campus_ClassChange__TP06_OneToMany,5700.0,43,1843,73.72
C1_Campus_ClassChange__TP06_OneToMany,6000.0,35,1878,75.12
C1_Campus_ClassChange__TP06_OneToMany,6300.0,33,1911,76.44
C1_Campus_ClassChange__TP06_OneToMany,6600.0,24,1935,77.4
C1_Campus_ClassChange__TP06_OneToMany,6900.0,17,1952,78.08
C1_Campus_ClassChange__TP06_OneToMany,7200.0,28,1980,79.2
C1_Campus_ClassChange__TP06_OneToMany,7500.0,29,2009,80.36
C1_Campus_ClassChange__TP06_OneToMany,7800.0,18,2027,81.08
