scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C52824,C52824,0.9418410314108818
SV1_C52226,C52226,0.9086317637153082
SV1_C99031,C99031,0.9594724377128024
SV1_C36618,C36618,0.9458311269498024
SV1_C70232,C70232,0.8955434609097834
SV1_C63017,C63017,0.9160028747135274
SV1_C45013,C45013,0.8893891272889123
SV1_C89404,C89404,0.889684272482177
SV1_C67214,C67214,0.9312626499958738
SV1_C12044,C12044,0.9833441216563836
SV1_C55313,C55313,0.8934306925548748
SV1_C09074,C09074,0.9479554011736329
SV1_C87079,C87079,0.9378279998072141
SV1_C28203,C28203,0.9434960058206809
SV1_C49210,C49210,0.944737285598699
SV1_C11440,C11440,0.8951191873041248
SV1_C43807,C43807,0.9982136809160952
SV1_C91816,C91816,0.9417293305423252
SV1_C70221,C70221,0.9890521983764017
SV1_C25233,C25233,0.9318559852702305
SV1_C97228,C97228,0.8963345385515749
SV1_C75686,C75686,0.8808630085175839
SV1_C43893,C43893,0.8695333231475648
SV1_C27015,C27015,0.9123961682206115
SV1_C10893,C10893,0.9535074830421171
SV1_C31808,C31808,0.9763033242836446
SV1_C99076,C99076,0.8972325231501429
SV1_C25916,C25916,0.994536613955457
SV1_C48088,C48088,0.9222547434764715
SV1_C49253,C49253,0.953579240385261
SV1_C92487,C92487,0.9362607594597279
SV1_C98414,C98414,0.9561488644199297
SV1_C21637,C21637,0.989877455430878
SV1_C70246,C70246,0.9097686859763873
SV1_C86473,C86473,0.9475696346967823
SV1_C97204,C97204,0.9986974442414592
SV1_C87624,C87624,0.9919642567405685
SV1_C07857,C07857,0.9447184956672698
SV1_C51686,C51686,0.8900218703088849
SV1_C99605,C99605,0.9455180233509896
SV1_C98485,C98485,0.9620359625903552
SV1_C30003,C30003,0.8839479277631398
SV1_C81686,C81686,0.8795566713450518
SV1_C99090,C99090,0.9044121239111946
SV1_C96024,C96024,0.9085091719985704
SV1_C40806,C40806,0.9529194549739155
SV1_C30606,C30606,0.9247442685004585
SV1_C96005,C96005,0.987367193583255
SV1_C45024,C45024,0.991877324915974
SV1_C98476,C98476,0.912973733598472
SV1_C09055,C09055,0.8950048720469601
SV1_C80502,C80502,0.9601423619026737
SV1_C08502,C08502,0.9135831231166046
SV1_C95517,C95517,0.9943911604489588
SV1_C28247,C28247,0.8734476144779654
SV1_C00637,C00637,0.9924191531198326
SV1_C07229,C07229,0.9968375376049193
SV1_C43898,C43898,0.9707806803334608
SV1_C18077,C18077,0.973389669363834
SV1_C70203,C70203,0.983835365491269
SV1_C56407,C56407,0.9005081112524882
SV1_C00707,C00707,0.9146150805564264
SV1_C55303,C55303,0.8784235900506313
SV1_C27077,C27077,0.9259323545243003
SV1_C49901,C49901,0.8615117953184108
SV1_C77435,C77435,0.944373342301669
SV1_C41413,C41413,0.9200173846291195
SV1_C47434,C47434,0.9516889169680371
SV1_C18024,C18024,0.9311476850173152
SV1_C92464,C92464,0.9941316757549381
