scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C83154,C83154,0.7422013352186209
SV1_C88043,C88043,0.7176609665297807
SV1_C44844,C44844,0.7648624149221699
SV1_C07040,C07040,0.8861958238993929
SV1_C10027,C10027,0.8246802812697298
SV1_C28888,C28888,0.8687088153661728
SV1_C28718,C28718,0.9206758103128487
SV1_C07985,C07985,0.9559859896500714
SV1_C53745,C53745,0.9836779311205688
SV1_C77004,C77004,0.8312427928917968
SV1_C06764,C06764,0.9133802640167198
SV1_C29861,C29861,0.7775693005716666
SV1_C20120,C20120,0.7366243177492332
SV1_C69004,C69004,0.9192345203473088
SV1_C24589,C24589,0.7646490162031528
SV1_C82184,C82184,0.8697679106089359
SV1_C04336,C04336,0.9806881922487292
SV1_C67892,C67892,0.8122237700491762
SV1_C39975,C39975,0.9189424451632054
SV1_C83371,C83371,0.9968458146798063
SV1_C49318,C49318,0.7499947982848726
SV1_C75770,C75770,0.8484068242683322
SV1_C22424,C22424,0.9825150540911329
SV1_C78788,C78788,0.8172811037943133
SV1_C53071,C53071,0.8118765197398748
SV1_C89140,C89140,0.8399058810688457
SV1_C35364,C35364,0.8576142331369287
SV1_C08996,C08996,0.8213072539189451
SV1_C14135,C14135,0.916578654121951
SV1_C73072,C73072,0.8747286881365505
SV1_C63822,C63822,0.9480777526792231
SV1_C16459,C16459,0.8469404636634394
SV1_C25638,C25638,0.8859692019265706
SV1_C29600,C29600,0.8117263879052965
SV1_C64170,C64170,0.7900976876730397
SV1_C63997,C63997,0.9618534130831718
SV1_C73598,C73598,0.8212753966458158
SV1_C06161,C06161,0.8039254781392963
SV1_C77149,C77149,0.827333380661649
SV1_C64535,C64535,0.8161136266887118
SV1_C79160,C79160,0.7678224933809261
SV1_C79171,C79171,0.7831933538673576
SV1_C06150,C06150,0.8876627389416847
SV1_C60619,C60619,0.8031384474135949
SV1_C28117,C28117,0.8420751272785315
SV1_C03038,C03038,0.8967013164917559
SV1_C63377,C63377,0.8497900407346971
SV1_C57226,C57226,0.8846127553860025
SV1_C60372,C60372,0.8154718627161093
SV1_C05685,C05685,0.8600419553572555
SV1_C14535,C14535,0.785821015341365
SV1_C67562,C67562,0.9760604497710909
SV1_C99488,C99488,0.9005879659227836
SV1_C95071,C95071,0.931764279360785
